2023-09-06 11:33:24,173 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (e06f296a5ddf222a3abd42a3e06814cf)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 11:33:24,963 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (e06f296a5ddf222a3abd42a3e06814cf)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 11:33:25,244 INFO  [Log] Sent text is  to [[ChromeDriver: chrome on windows (e06f296a5ddf222a3abd42a3e06814cf)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 11:33:25,449 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (e06f296a5ddf222a3abd42a3e06814cf)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 11:33:25,462 INFO  [Log] Send ENTER 
2023-09-06 11:33:47,454 INFO  [Log] Main Page opened successfully 
2023-09-06 11:33:47,737 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (3a931bf9a719ac6b4fd026c63b6f03c4)] -> id: onetrust-accept-btn-handler] 
2023-09-06 11:33:49,162 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (3a931bf9a719ac6b4fd026c63b6f03c4)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 11:33:49,923 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (3a931bf9a719ac6b4fd026c63b6f03c4)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 11:33:56,029 INFO  [Log] Sent text is  to [[ChromeDriver: chrome on windows (3a931bf9a719ac6b4fd026c63b6f03c4)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 11:34:55,817 INFO  [Log] Main Page opened successfully 
2023-09-06 11:34:56,141 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (2708b539ab2b9c467bd5d23570c7a147)] -> id: onetrust-accept-btn-handler] 
2023-09-06 11:34:57,593 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (2708b539ab2b9c467bd5d23570c7a147)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 11:34:58,121 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (2708b539ab2b9c467bd5d23570c7a147)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 11:35:12,930 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (2708b539ab2b9c467bd5d23570c7a147)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 11:35:12,946 INFO  [Log] Send ENTER 
2023-09-06 11:35:50,959 INFO  [Log] Main Page opened successfully 
2023-09-06 11:35:52,440 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (69f646b9cde9c5847a2709fd07217332)] -> id: onetrust-accept-btn-handler] 
